"","ensembl_gene_id","external_gene_name","btaurus_homolog_ensembl_gene","sscrofa_homolog_ensembl_gene","mmusculus_homolog_ensembl_gene","hsapiens_homolog_ensembl_gene"
"223","ENSOARG00000013044","TJP2","ENSBTAG00000011770","ENSSSCG00000005247","ENSMUSG00000024812","ENSG00000119139"
"224","ENSOARG00000013100","SCARF1","ENSBTAG00000011483","ENSSSCG00000024071","ENSMUSG00000038188","ENSG00000074660"
"225","ENSOARG00000013211","KANK1","ENSBTAG00000010976","ENSSSCG00000005234","ENSMUSG00000032702","ENSG00000107104"
"226","ENSOARG00000013273","RRAS","ENSBTAG00000020983","ENSSSCG00000003183","ENSMUSG00000038387","ENSG00000126458"
"227","ENSOARG00000013430","SGCG","ENSBTAG00000001865","ENSSSCG00000009281","ENSMUSG00000035296","ENSG00000102683"
"228","ENSOARG00000013521","LAMA5","ENSBTAG00000003061","","ENSMUSG00000015647","ENSG00000130702"
"229","ENSOARG00000013538","ORAI1","ENSBTAG00000004457","ENSSSCG00000025464","ENSMUSG00000049686","ENSG00000276045"
"230","ENSOARG00000013545","OLFM2","ENSBTAG00000007550","ENSSSCG00000013668","ENSMUSG00000032172","ENSG00000105088"
"231","ENSOARG00000013545","OLFM2","ENSBTAG00000007550","ENSSSCG00000027434","ENSMUSG00000032172","ENSG00000105088"
"232","ENSOARG00000013628","IL33","ENSBTAG00000018347","ENSSSCG00000005203","ENSMUSG00000024810","ENSG00000137033"
"233","ENSOARG00000013669","NPY1R","ENSBTAG00000047586","ENSSSCG00000008888","ENSMUSG00000036437","ENSG00000164128"
"234","ENSOARG00000013694","EMCN","ENSBTAG00000034206","ENSSSCG00000009173","ENSMUSG00000054690","ENSG00000164035"
"235","ENSOARG00000013714","CD34","ENSBTAG00000010562","ENSSSCG00000015622","ENSMUSG00000016494","ENSG00000174059"
"236","ENSOARG00000013724","PEX26","ENSBTAG00000011826","ENSSSCG00000027190","ENSMUSG00000067825","ENSG00000215193"
"237","ENSOARG00000013724","PEX26","ENSBTAG00000011826","ENSSSCG00000029958","ENSMUSG00000067825","ENSG00000215193"
"238","ENSOARG00000013790","PFKP","ENSBTAG00000002683","ENSSSCG00000011158","ENSMUSG00000021196","ENSG00000067057"
"239","ENSOARG00000014073","EDN1","ENSBTAG00000008096","ENSSSCG00000001050","ENSMUSG00000021367","ENSG00000078401"
"240","ENSOARG00000014123","PI16","ENSBTAG00000002092","ENSSSCG00000001570","ENSMUSG00000024011","ENSG00000164530"
"241","ENSOARG00000014197","","ENSBTAG00000019432","ENSSSCG00000017280","ENSMUSG00000001029","ENSG00000108622"
"242","ENSOARG00000014207","","ENSBTAG00000016944","ENSSSCG00000010054","ENSMUSG00000020178","ENSG00000258555"
"243","ENSOARG00000014207","","ENSBTAG00000016944","ENSSSCG00000010054","ENSMUSG00000020178","ENSG00000128271"
"244","ENSOARG00000014226","MALL","ENSBTAG00000024091","ENSSSCG00000025021","ENSMUSG00000027377","ENSG00000144063"
"245","ENSOARG00000014232","SERPINF1","ENSBTAG00000009705","ENSSSCG00000017818","ENSMUSG00000000753","ENSG00000132386"
"246","ENSOARG00000014509","MGAM","ENSBTAG00000046152","","ENSMUSG00000068587","ENSG00000257335"
"247","ENSOARG00000014586","TEK","ENSBTAG00000020148","ENSSSCG00000005122","ENSMUSG00000006386","ENSG00000120156"
"248","ENSOARG00000014717","KIAA1462","ENSBTAG00000001204","ENSSSCG00000011020","ENSMUSG00000033960","ENSG00000165757"
"249","ENSOARG00000014729","CD68","ENSBTAG00000000133","ENSSSCG00000017956","ENSMUSG00000018774","ENSG00000129226"
"250","ENSOARG00000014729","CD68","ENSBTAG00000000133","ENSSSCG00000025450","ENSMUSG00000018774","ENSG00000129226"
"251","ENSOARG00000014801","CHMP4C","ENSBTAG00000004792","ENSSSCG00000025980","ENSMUSG00000027536","ENSG00000164695"
"252","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008954","ENSMUSG00000029380","ENSG00000163739"
"253","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000246","ENSMUSG00000029380","ENSG00000163739"
"254","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008959","ENSMUSG00000029380","ENSG00000163739"
"255","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000242","ENSMUSG00000029380","ENSG00000163739"
"256","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008954","ENSMUSG00000058427","ENSG00000163739"
"257","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000246","ENSMUSG00000058427","ENSG00000163739"
"258","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008959","ENSMUSG00000058427","ENSG00000163739"
"259","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000242","ENSMUSG00000058427","ENSG00000163739"
"260","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008954","ENSMUSG00000029380","ENSG00000081041"
"261","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000246","ENSMUSG00000029380","ENSG00000081041"
"262","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008959","ENSMUSG00000029380","ENSG00000081041"
"263","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000242","ENSMUSG00000029380","ENSG00000081041"
"264","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008954","ENSMUSG00000058427","ENSG00000081041"
"265","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000246","ENSMUSG00000058427","ENSG00000081041"
"266","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008959","ENSMUSG00000058427","ENSG00000081041"
"267","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000242","ENSMUSG00000058427","ENSG00000081041"
"268","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008954","ENSMUSG00000029380","ENSG00000163734"
"269","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000246","ENSMUSG00000029380","ENSG00000163734"
"270","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008959","ENSMUSG00000029380","ENSG00000163734"
"271","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000242","ENSMUSG00000029380","ENSG00000163734"
"272","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008954","ENSMUSG00000058427","ENSG00000163734"
"273","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000246","ENSMUSG00000058427","ENSG00000163734"
"274","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000008959","ENSMUSG00000058427","ENSG00000163734"
"275","ENSOARG00000014841","","ENSBTAG00000037778","ENSSSCG00000000242","ENSMUSG00000058427","ENSG00000163734"
"276","ENSOARG00000014898","ADAMTS1","ENSBTAG00000000706","ENSSSCG00000012026","ENSMUSG00000022893","ENSG00000154734"
"277","ENSOARG00000014898","ADAMTS1","ENSBTAG00000000706","ENSSSCG00000029488","ENSMUSG00000022893","ENSG00000154734"
"278","ENSOARG00000014986","CYYR1","ENSBTAG00000005742","","ENSMUSG00000041134","ENSG00000166265"
"279","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000106039","ENSG00000254709"
"280","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000106039","ENSG00000254709"
"281","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105547","ENSG00000254709"
"282","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105547","ENSG00000254709"
"283","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105906","ENSG00000254709"
"284","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105906","ENSG00000254709"
"285","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000075370","ENSG00000254709"
"286","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000075370","ENSG00000254709"
"287","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000076937","ENSG00000254709"
"288","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000076937","ENSG00000254709"
"289","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000106039","ENSG00000211685"
"290","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000106039","ENSG00000211685"
"291","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105547","ENSG00000211685"
"292","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105547","ENSG00000211685"
"293","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105906","ENSG00000211685"
"294","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105906","ENSG00000211685"
"295","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000075370","ENSG00000211685"
"296","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000075370","ENSG00000211685"
"297","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000076937","ENSG00000211685"
"298","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000076937","ENSG00000211685"
"299","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000106039","ENSG00000211675"
"300","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000106039","ENSG00000211675"
"301","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105547","ENSG00000211675"
"302","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105547","ENSG00000211675"
"303","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105906","ENSG00000211675"
"304","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105906","ENSG00000211675"
"305","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000075370","ENSG00000211675"
"306","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000075370","ENSG00000211675"
"307","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000076937","ENSG00000211675"
"308","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000076937","ENSG00000211675"
"309","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000106039","ENSG00000128322"
"310","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000106039","ENSG00000128322"
"311","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105547","ENSG00000128322"
"312","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105547","ENSG00000128322"
"313","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105906","ENSG00000128322"
"314","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105906","ENSG00000128322"
"315","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000075370","ENSG00000128322"
"316","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000075370","ENSG00000128322"
"317","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000076937","ENSG00000128322"
"318","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000076937","ENSG00000128322"
"319","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000106039","ENSG00000211679"
"320","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000106039","ENSG00000211679"
"321","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105547","ENSG00000211679"
"322","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105547","ENSG00000211679"
"323","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105906","ENSG00000211679"
"324","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105906","ENSG00000211679"
"325","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000075370","ENSG00000211679"
"326","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000075370","ENSG00000211679"
"327","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000076937","ENSG00000211679"
"328","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000076937","ENSG00000211679"
"329","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000106039","ENSG00000211677"
"330","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000106039","ENSG00000211677"
"331","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105547","ENSG00000211677"
"332","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105547","ENSG00000211677"
"333","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000105906","ENSG00000211677"
"334","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000105906","ENSG00000211677"
"335","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000075370","ENSG00000211677"
"336","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000075370","ENSG00000211677"
"337","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010077","ENSMUSG00000076937","ENSG00000211677"
"338","ENSOARG00000015034","","ENSBTAG00000017305","ENSSSCG00000010044","ENSMUSG00000076937","ENSG00000211677"
"339","ENSOARG00000015132","ADAMTS15","ENSBTAG00000016857","ENSSSCG00000015250","ENSMUSG00000033453","ENSG00000166106"
"340","ENSOARG00000015262","SERPINE1","ENSBTAG00000014465","ENSSSCG00000025698","ENSMUSG00000037411","ENSG00000106366"
"341","ENSOARG00000015267","MCAM","ENSBTAG00000006835","ENSSSCG00000015116","ENSMUSG00000032135","ENSG00000076706"
"342","ENSOARG00000015424","C1QTNF5","ENSBTAG00000027766","ENSSSCG00000024936","ENSMUSG00000079592","ENSG00000223953"
"343","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000092021","ENSG00000183347"
"344","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000092021","ENSG00000183347"
"345","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000029298","ENSG00000183347"
"346","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000029298","ENSG00000183347"
"347","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000034438","ENSG00000183347"
"348","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000034438","ENSG00000183347"
"349","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000104713","ENSG00000183347"
"350","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000104713","ENSG00000183347"
"351","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000105096","ENSG00000183347"
"352","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000105096","ENSG00000183347"
"353","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000079363","ENSG00000183347"
"354","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000079363","ENSG00000183347"
"355","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000022397","ENSMUSG00000079362","ENSG00000183347"
"356","ENSOARG00000015432","","ENSBTAG00000014857","ENSSSCG00000030801","ENSMUSG00000079362","ENSG00000183347"
"357","ENSOARG00000015522","MPPED2","ENSBTAG00000020956","ENSSSCG00000013327","ENSMUSG00000016386","ENSG00000066382"
"358","ENSOARG00000015578","LRRC8C","ENSBTAG00000000900","ENSSSCG00000006917","ENSMUSG00000054720","ENSG00000171488"
"359","ENSOARG00000015700","SUSD5","ENSBTAG00000005327","ENSSSCG00000023067","ENSMUSG00000086596","ENSG00000173705"
"360","ENSOARG00000015752","TMEM109","ENSBTAG00000018362","ENSSSCG00000013110","ENSMUSG00000034659","ENSG00000110108"
"361","ENSOARG00000015830","NUDT4","ENSBTAG00000010813","ENSSSCG00000020903","ENSMUSG00000020029","ENSG00000173598"
"362","ENSOARG00000015830","NUDT4","ENSBTAG00000007447","ENSSSCG00000020903","ENSMUSG00000020029","ENSG00000173598"
"363","ENSOARG00000015892","","","","",""
"364","ENSOARG00000015895","PLXNC1","ENSBTAG00000011245","ENSSSCG00000000907","ENSMUSG00000074785","ENSG00000136040"
"365","ENSOARG00000015928","TPPP","ENSBTAG00000047116","ENSSSCG00000022389","ENSMUSG00000021573","ENSG00000171368"
"366","ENSOARG00000016098","","ENSBTAG00000013919","","ENSMUSG00000067341","ENSG00000196126"
"367","ENSOARG00000016098","","ENSBTAG00000013919","","ENSMUSG00000060586","ENSG00000196126"
"368","ENSOARG00000016098","","ENSBTAG00000013919","","ENSMUSG00000067341","ENSG00000198502"
"369","ENSOARG00000016098","","ENSBTAG00000013919","","ENSMUSG00000060586","ENSG00000198502"
"370","ENSOARG00000016225","SFXN3","ENSBTAG00000005015","ENSSSCG00000022005","ENSMUSG00000025212","ENSG00000107819"
"371","ENSOARG00000016322","ANGPTL1","ENSBTAG00000010719","ENSSSCG00000015522","ENSMUSG00000033544","ENSG00000116194"
"372","ENSOARG00000016391","GLP1R","ENSBTAG00000018224","ENSSSCG00000001589","ENSMUSG00000024027","ENSG00000112164"
"373","ENSOARG00000016626","RARG","ENSBTAG00000007592","ENSSSCG00000000258","ENSMUSG00000001288","ENSG00000172819"
"374","ENSOARG00000016786","KRT8","ENSBTAG00000047000","ENSSSCG00000000252","ENSMUSG00000049382","ENSG00000170421"
"375","ENSOARG00000016786","KRT8","ENSBTAG00000000836","ENSSSCG00000000252","ENSMUSG00000049382","ENSG00000170421"
"376","ENSOARG00000016825","ADAMTS19","ENSBTAG00000016145","","ENSMUSG00000053441","ENSG00000145808"
"377","ENSOARG00000016834","SSFA2","ENSBTAG00000000937","","ENSMUSG00000027007","ENSG00000138434"
"378","ENSOARG00000016842","MCTP1","ENSBTAG00000006110","ENSSSCG00000014164","ENSMUSG00000021596","ENSG00000175471"
"379","ENSOARG00000016842","MCTP1","ENSBTAG00000006110","ENSSSCG00000020789","ENSMUSG00000021596","ENSG00000175471"
"380","ENSOARG00000016842","MCTP1","ENSBTAG00000006110","ENSSSCG00000025286","ENSMUSG00000021596","ENSG00000175471"
"381","ENSOARG00000017011","CYP7B1","ENSBTAG00000001299","ENSSSCG00000022092","ENSMUSG00000039519","ENSG00000172817"
"382","ENSOARG00000017011","CYP7B1","ENSBTAG00000001299","ENSSSCG00000006221","ENSMUSG00000039519","ENSG00000172817"
"383","ENSOARG00000017040","STBD1","ENSBTAG00000010389","ENSSSCG00000008982","ENSMUSG00000047963","ENSG00000118804"
"384","ENSOARG00000017163","","ENSBTAG00000013756","ENSSSCG00000020838","",""
"385","ENSOARG00000017181","CCDC158","ENSBTAG00000012157","ENSSSCG00000008983","ENSMUSG00000050050","ENSG00000163749"
"386","ENSOARG00000017193","ARHGAP29","ENSBTAG00000004190","ENSSSCG00000027942","ENSMUSG00000039831","ENSG00000137962"
"387","ENSOARG00000017193","ARHGAP29","ENSBTAG00000004190","ENSSSCG00000006889","ENSMUSG00000039831","ENSG00000137962"
"388","ENSOARG00000017237","PRDM16","ENSBTAG00000018965","ENSSSCG00000021490","ENSMUSG00000039410","ENSG00000142611"
"389","ENSOARG00000017242","ACVRL1","ENSBTAG00000013843","ENSSSCG00000000232","ENSMUSG00000000530","ENSG00000139567"
"390","ENSOARG00000017251","","ENSBTAG00000030518","ENSSSCG00000014351","ENSMUSG00000073599","ENSG00000249751"
"391","ENSOARG00000017251","","ENSBTAG00000030518","ENSSSCG00000014351","ENSMUSG00000073599","ENSG00000279686"
"392","ENSOARG00000017490","THBS4","ENSBTAG00000012866","ENSSSCG00000024986","ENSMUSG00000021702","ENSG00000113296"
"393","ENSOARG00000017490","THBS4","ENSBTAG00000012866","ENSSSCG00000014118","ENSMUSG00000021702","ENSG00000113296"
"394","ENSOARG00000017490","THBS4","ENSBTAG00000012866","ENSSSCG00000014117","ENSMUSG00000021702","ENSG00000113296"
"395","ENSOARG00000017532","","ENSBTAG00000011470","ENSSSCG00000007645","ENSMUSG00000047592",""
"396","ENSOARG00000017658","TMEM88","ENSBTAG00000014693","ENSSSCG00000030690","ENSMUSG00000045377","ENSG00000167874"
"397","ENSOARG00000017658","TMEM88","ENSBTAG00000014693","ENSSSCG00000027743","ENSMUSG00000045377","ENSG00000167874"
"398","ENSOARG00000017791","FGD5","ENSBTAG00000006789","ENSSSCG00000011598","ENSMUSG00000034037","ENSG00000154783"
"399","ENSOARG00000017803","","","","",""
"400","ENSOARG00000017823","DCBLD2","ENSBTAG00000014889","ENSSSCG00000011977","ENSMUSG00000035107","ENSG00000057019"
"401","ENSOARG00000017882","","ENSBTAG00000013114","ENSSSCG00000007454","ENSMUSG00000039671","ENSG00000101040"
"402","ENSOARG00000017948","DOCK6","ENSBTAG00000009569","","ENSMUSG00000032198","ENSG00000130158"
"403","ENSOARG00000017964","IRX3","ENSBTAG00000012083","ENSSSCG00000002831","ENSMUSG00000031734","ENSG00000177508"
"404","ENSOARG00000018022","LMO2","ENSBTAG00000006951","ENSSSCG00000013307","ENSMUSG00000032698","ENSG00000135363"
"405","ENSOARG00000018049","","","ENSSSCG00000000216","",""
"406","ENSOARG00000018091","LPCAT2","ENSBTAG00000019272","ENSSSCG00000002828","ENSMUSG00000033192","ENSG00000087253"
"407","ENSOARG00000018245","GCNT7","ENSBTAG00000006243","ENSSSCG00000007497","ENSMUSG00000074569","ENSG00000124091"
"408","ENSOARG00000018258","SMAD6","ENSBTAG00000000625","ENSSSCG00000004948","ENSMUSG00000036867","ENSG00000137834"
"409","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000057074","ENSG00000198848"
"410","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000057074","ENSG00000198848"
"411","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000071047","ENSG00000198848"
"412","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000071047","ENSG00000198848"
"413","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000057400","ENSG00000198848"
"414","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000057400","ENSG00000198848"
"415","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000056973","ENSG00000198848"
"416","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000056973","ENSG00000198848"
"417","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000061959","ENSG00000198848"
"418","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000061959","ENSG00000198848"
"419","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002826","ENSMUSG00000031725","ENSG00000198848"
"420","ENSOARG00000018268","","ENSBTAG00000001851","ENSSSCG00000002825","ENSMUSG00000031725","ENSG00000198848"
"421","ENSOARG00000018438","MAGT1","ENSBTAG00000045931","ENSSSCG00000012435","ENSMUSG00000031232","ENSG00000102158"
"422","ENSOARG00000018452","GRAMD3","ENSBTAG00000014974","ENSSSCG00000014243","ENSMUSG00000001700","ENSG00000155324"
"423","ENSOARG00000018452","GRAMD3","ENSBTAG00000014974","ENSSSCG00000022402","ENSMUSG00000001700","ENSG00000155324"
"424","ENSOARG00000018504","TPK1","ENSBTAG00000017676","ENSSSCG00000015462","ENSMUSG00000029735","ENSG00000196511"
"425","ENSOARG00000018568","GRIP2","ENSBTAG00000011896","ENSSSCG00000011599","ENSMUSG00000030098","ENSG00000144596"
"426","ENSOARG00000018681","PRKCDBP","ENSBTAG00000019754","ENSSSCG00000014633","ENSMUSG00000037060","ENSG00000170955"
"427","ENSOARG00000018795","NTNG1","ENSBTAG00000014530","ENSSSCG00000006852","ENSMUSG00000059857","ENSG00000162631"
"428","ENSOARG00000018906","HHLA2","ENSBTAG00000018397","ENSSSCG00000027275","","ENSG00000114455"
"429","ENSOARG00000018916","MYH15","ENSBTAG00000018399","ENSSSCG00000022175","ENSMUSG00000092009","ENSG00000144821"
"430","ENSOARG00000019102","ADCY4","ENSBTAG00000018419","ENSSSCG00000001988","ENSMUSG00000022220","ENSG00000129467"
"431","ENSOARG00000019122","KLF2","","","ENSMUSG00000055148","ENSG00000127528"
"432","ENSOARG00000019213","SYPL2","ENSBTAG00000015470","ENSSSCG00000006829","ENSMUSG00000027887","ENSG00000143028"
"433","ENSOARG00000019329","FN1","ENSBTAG00000008300","ENSSSCG00000016174","ENSMUSG00000026193","ENSG00000115414"
"434","ENSOARG00000019333","COL2A1","ENSBTAG00000013155","ENSSSCG00000025523","ENSMUSG00000022483","ENSG00000139219"
"435","ENSOARG00000019400","RAPGEF3","ENSBTAG00000006828","ENSSSCG00000023526","ENSMUSG00000022469","ENSG00000079337"
"436","ENSOARG00000019768","ADPRH","ENSBTAG00000009391","ENSSSCG00000011896","ENSMUSG00000002844","ENSG00000144843"
"437","ENSOARG00000019786","POPDC2","ENSBTAG00000005604","ENSSSCG00000011894","ENSMUSG00000022803","ENSG00000121577"
"438","ENSOARG00000019884","CNTN1","ENSBTAG00000020679","ENSSSCG00000000789","ENSMUSG00000055022","ENSG00000018236"
"439","ENSOARG00000019994","","ENSBTAG00000013358","ENSSSCG00000014133","ENSMUSG00000049517","ENSG00000186468"
"440","ENSOARG00000020008","","","","",""
"441","ENSOARG00000020032","","ENSBTAG00000030973","ENSSSCG00000016216","",""
"442","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000071562","ENSG00000121552"
"443","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000071562","ENSG00000121552"
"444","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000022902","ENSG00000121552"
"445","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000022902","ENSG00000121552"
"446","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000027867","ENSMUSG00000071561","ENSG00000121552"
"447","ENSOARG00000020121","CSTA","ENSBTAG00000010688","ENSSSCG00000028871","ENSMUSG00000071561","ENSG00000121552"
